"time_series_name","index"
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsParksExperiencesmerchandisefoodandbeveragerevenue",201
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsResortsandVacationsrevenue",202
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsMerchandiselicensingandretailrevenue",203
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsParkslicensingandotherrevenue",204
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsTotalrevenue_1",205
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsOperatingexpenses",206
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsSGA",207
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsDA",208
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsEquityintheincomeofinvestees",209
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsOperatingincome_1",210
"z_YIW8LT0190_MO_BlankRow_OS_116",211
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsOperatingexpensesmargin",212
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsSGAmargin",213
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsOperatingincomemargin",214
"z_YIW8LT0190_MO_BlankRow_OS_103",215
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsDepreciation",216
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsAmortization",217
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsDADiscrepancy",218
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsDA_2",219
"z_YIW8LT0190_MO_BlankRow_OS_104",220
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsCapex",221
"z_YIW8LT0190_MO_BlankRow_OS_102",222
"z_YIW8LT0190_MO_OS_ParksExperiencesDomesticrevenue",223
"z_YIW8LT0190_MO_OS_ParksExperiencesInternationalrevenue",224
"z_YIW8LT0190_MO_OS_ConsumerProductsrevenue_2",225
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsTotalrevenue_2",226
"z_YIW8LT0190_MO_BlankRow_OS_114",227
"z_YIW8LT0190_MO_OS_ParksExperiencesDomesticoperatingincome",228
"z_YIW8LT0190_MO_OS_ParksExperiencesInternationaloperatingincome",229
"z_YIW8LT0190_MO_OS_ConsumerProductsoperatingincome_1",230
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsOperatingincome_3",231
"z_YIW8LT0190_MO_BlankRow_OS_115",232
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsDomesticOperatingincomemargin",233
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsInternationalOperatingincomemargin",234
"z_YIW8LT0190_MO_OS_ParksExperiencesandProductsConsumerProductsOperatingincomemargin",235
"z_YIW8LT0190_MO_BlankRow_OS_118",236
"z_YIW8LT0190_MO_OS_Operatinglabor",237
"z_YIW8LT0190_MO_OS_Infrastructurecosts",238
"z_YIW8LT0190_MO_OS_Costofgoodssoldanddistributioncosts",239
"z_YIW8LT0190_MO_OS_Otheroperatingexpense",240
"z_YIW8LT0190_MO_OS_Totaloperatingexpenses",241
"z_YIW8LT0190_MO_BlankRow_OS_105",242
"MO_Section_HistoricalSegmentedResultsPriorQSegmentReorganization",243
"z_YIW8LT0190_MO_Section_OS_HistoricalSegmentedResultsPriorQ12021SegmentReorganization",243
"MO_Section_SegmentedResultsMediaNetworksMDA",244
"z_YIW8LT0190_MO_Section_OS_SegmentedResultsMediaNetworksMDA_1",244
"z_YIW8LT0190_MO_OS_CableNetworksrevenuesgrowth",245
"z_YIW8LT0190_MO_OS_Broadcastingrevenuesgrowth",246
"z_YIW8LT0190_MO_OS_MediaNetworksRevenueGrowth_1",247
"z_YIW8LT0190_MO_BlankRow_OS_61",248
"z_YIW8LT0190_MO_OS_CableNetworksrevenues_1",249
"z_YIW8LT0190_MO_OS_Broadcastingrevenues_1",250
"z_YIW8LT0190_MO_OS_MediaNetworksTotalRevenues_2",251
"z_YIW8LT0190_MO_OS_Operatingexpenses_4",252
"z_YIW8LT0190_MO_OS_Sellinggeneraladministrativeandotherexpenses_4",253
"z_YIW8LT0190_MO_OS_Depreciationandamortizationexpenses_4",254
"z_YIW8LT0190_MO_OS_Equityintheincomeofinvestees_5",255
"z_YIW8LT0190_MO_OS_MediaNetworksOperatingIncome_2",256
"z_YIW8LT0190_MO_OS_AmortizationofTFCFIntangibleassets",257
