time_series_name,index
z_NVC8NN0168_MO_Unstructured_SNA_Avg,742
z_NVC8NN0168_MO_BlankRow_SNA_3,743
tb_KeyOutputs,744
z_NVC8NN0168_MO_Unstructured_SNA_KeyOutputs,744
z_NVC8NN0168_MO_Unstructured_SNA_NetRevenue,745
z_NVC8NN0168_MO_Unstructured_SNA_AdjustedEBITDA,746
z_NVC8NN0168_MO_Unstructured_SNA_AdjustedEBITNoAdjustments,747
z_NVC8NN0168_MO_Unstructured_SNA_AdjustedEarningsPerShareWAD,748
z_NVC8NN0168_MO_Unstructured_SNA_EVEBITDAAvg,749
z_NVC8NN0168_MO_Unstructured_SNA_PEAvg,750
z_NVC8NN0168_MO_BlankRow_SNA_4,751
z_NVC8NN0168_MO_BlankRow_SNA_5,752
tb_ConsensusEstimate,753
z_NVC8NN0168_MO_Unstructured_SNA_ConsensusEstimateTable,753
MO_SNA_ConsensusEstimatePeriodType,754
z_NVC8NN0168_MO_Unstructured_SNA_FYorFQ,754
MO_SNA_ConsensusEstimatePeriodNumber,755
z_NVC8NN0168_MO_Unstructured_SNA_Period,755
z_NVC8NN0168_MO_Unstructured_SNA_ConsensusEstimatesGrossMargin,756
z_NVC8NN0168_MO_Unstructured_SNA_ConsensusEstimatesNetRevenue,757
z_NVC8NN0168_MO_Unstructured_SNA_ConsensusEstimatesAdjustedEBITDA,758
z_NVC8NN0168_MO_Unstructured_SNA_ConsensusEstimatesAdjustedEBIT_1,759
z_NVC8NN0168_MO_Unstructured_SNA_ConsensusEstimatesAdjustedEarningsPerShareWAD,760
z_NVC8NN0168_MO_Unstructured_SNA_ConsensusEstimatesCashFlowPerDilutedShare,761
z_NVC8NN0168_MO_Unstructured_SNA_ConsensusEstimatesCapex,762
z_NVC8NN0168_MO_BlankRow_SNA_6,763
z_NVC8NN0168_MO_BlankRow_SNA_7,764
tb_StockPrice,765
z_NVC8NN0168_MO_Unstructured_SNA_StockPriceTable,765
MO_SNA_FPStartDate,766
z_NVC8NN0168_MO_Unstructured_SNA_FiscalPeriodStartDate,766
MO_SNA_IsHistoricalPeriod,767
z_NVC8NN0168_MO_Unstructured_SNA_IsHistoricalPeriod,767
MO_SPT_StockHigh,768
z_NVC8NN0168_MO_Unstructured_SNA_StockHighRealTimeOffSource,768
MO_SPT_StockHigh_Sources,769
MO_SPT_StockHigh_Sources_RealTimeOff,769
z_NVC8NN0168_MO_Unstructured_SNA_RealTimeOffSource,769
MO_SPT_StockHigh_Sources_Bloomberg,770
z_NVC8NN0168_MO_Unstructured_SNA_Bloomberg,770
MO_SPT_StockHigh_Sources_CapIQ,771
z_NVC8NN0168_MO_Unstructured_SNA_CapitalIQ,771
MO_SPT_StockHigh_Sources_FactSet,772
z_NVC8NN0168_MO_Unstructured_SNA_FactSet,772
MO_SPT_StockHigh_Sources_Thomson,773
z_NVC8NN0168_MO_Unstructured_SNA_Refinitiv,773
z_NVC8NN0168_MO_BlankRow_SNA_8,774
MO_SPT_StockLow,775
z_NVC8NN0168_MO_Unstructured_SNA_StockLowRealTimeOffSource,775
MO_SPT_StockLow_Sources,776
MO_SPT_StockLow_Sources_RealTimeOff,776
z_NVC8NN0168_MO_Unstructured_SNA_RealTimeOffSource_1,776
MO_SPT_StockLow_Sources_Bloomberg,777
z_NVC8NN0168_MO_Unstructured_SNA_Bloomberg_1,777
MO_SPT_StockLow_Sources_CapIQ,778
z_NVC8NN0168_MO_Unstructured_SNA_CapitalIQ_1,778
MO_SPT_StockLow_Sources_FactSet,779
z_NVC8NN0168_MO_Unstructured_SNA_FactSet_1,779
MO_SPT_StockLow_Sources_Thomson,780
z_NVC8NN0168_MO_Unstructured_SNA_Refinitiv_1,780
z_NVC8NN0168_MO_BlankRow_SNA_9,781
MO_SPT_StockAverage,782
z_NVC8NN0168_MO_Unstructured_SNA_StockAverageRealTimeOffSource,782
MO_SPT_StockAverage_Sources,783
MO_SPT_StockAverage_Sources_RealTimeOff,783
z_NVC8NN0168_MO_Unstructured_SNA_RealTimeOffSource_2,783
MO_SPT_StockAverage_Sources_Bloomberg,784
z_NVC8NN0168_MO_Unstructured_SNA_Bloomberg_2,784
MO_SPT_StockAverage_Sources_CapIQ,785
z_NVC8NN0168_MO_Unstructured_SNA_CapitalIQ_2,785
MO_SPT_StockAverage_Sources_FactSet,786
z_NVC8NN0168_MO_Unstructured_SNA_FactSet_2,786
MO_SPT_StockAverage_Sources_Thomson,787
z_NVC8NN0168_MO_Unstructured_SNA_Refinitiv_2,787
z_NVC8NN0168_MO_BlankRow_SNA_10,788
MO_SPT_FXAverage,789
z_NVC8NN0168_MO_Unstructured_SNA_FXAverageRealTimeOffSource,789
MO_SPT_FXAverage_Sources,790
MO_SPT_FXAverage_Sources_RealTimeOff,790
z_NVC8NN0168_MO_Unstructured_SNA_RealTimeOffSource_3,790
MO_SPT_FXAverage_Sources_Bloomberg,791
z_NVC8NN0168_MO_Unstructured_SNA_Bloomberg_3,791
MO_SPT_FXAverage_Sources_CapIQ,792
z_NVC8NN0168_MO_Unstructured_SNA_CapitalIQ_3,792
MO_SPT_FXAverage_Sources_FactSet,793
z_NVC8NN0168_MO_Unstructured_SNA_FactSet_3,793
MO_SPT_FXAverage_Sources_Thomson,794
z_NVC8NN0168_MO_Unstructured_SNA_Refinitiv_3,794
z_NVC8NN0168_MO_BlankRow_SNA_11,795
z_NVC8NN0168_MO_BlankRow_SNA_12,796
z_NVC8NN0168_MO_Unstructured_SNA_GeneralTable,797
z_NVC8NN0168_MO_Unstructured_SNA_LastPrice,798
z_NVC8NN0168_MO_Unstructured_SNA_LastPriceDate,799
z_NVC8NN0168_MO_Unstructured_SNA_RealTimeStockPrice,800
z_NVC8NN0168_MO_Unstructured_SNA_LastPriceFormula,801
z_NVC8NN0168_MO_Unstructured_SNA_TradeCurrency,802
z_NVC8NN0168_MO_Unstructured_SNA_TradeCurrencyHardcoded,803
z_NVC8NN0168_MO_Unstructured_SNA_ModelSheetCurrencyHardcoded,804
z_NVC8NN0168_MO_Unstructured_SNA_MostRecentFX,805
z_NVC8NN0168_MO_Unstructured_SNA_MostRecentFXHardcoded,806
z_NVC8NN0168_MO_Unstructured_SNA_MRFPColumnNumber,807
z_NVC8NN0168_MO_Unstructured_SNA_MostRecentFiscalPeriodMRFP,808
z_NVC8NN0168_MO_Unstructured_SNA_CurrentFiscalYear,809
z_NVC8NN0168_MO_Unstructured_SNA_FirstForecastFiscalYear,810
z_NVC8NN0168_MO_Unstructured_SNA_DataSourceIndex,811
z_NVC8NN0168_MO_BlankRow_SNA_13,812
MO_Section_LastRow,813
z_NVC8NN0168_MO_Section_SNA_Canalyst,813
